Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,changed_profession,Risk_Flag
3246861,79,2,1,2,1,5,0,2,13,0,0
5615027,23,14,1,2,1,10,27,14,14,0,0
7353596,66,5,1,2,0,4,28,5,11,0,0
1604148,35,20,1,2,1,28,10,3,13,1,0
8056937,67,10,1,2,1,44,12,10,14,0,0
9272937,75,18,1,2,1,49,2,7,13,1,0
8640226,40,12,1,1,0,23,14,9,10,1,0
728115,49,7,1,2,0,20,28,7,11,0,0
383685,58,4,1,2,0,30,7,4,10,0,0
4660756,78,0,1,2,1,37,25,0,12,0,0
8915716,46,3,1,2,0,43,16,3,11,0,0
536306,79,5,1,2,0,29,2,5,11,0,0
4555527,79,10,1,2,0,29,27,3,11,1,0
1106438,79,3,0,2,0,31,28,3,12,0,0
3603703,75,2,1,1,0,26,25,2,12,0,0
2450407,35,10,1,2,0,36,5,4,11,1,0
519314,35,19,0,2,0,19,28,5,11,1,0
9846008,48,0,1,2,0,18,10,0,13,0,0
2737450,33,14,1,2,1,10,14,14,13,0,0
825461,63,8,1,2,0,12,10,8,12,0,0
2701804,61,8,1,2,0,16,28,8,12,0,0
7566849,24,17,1,2,1,25,20,11,11,1,0
4528558,75,2,1,2,1,7,14,2,10,0,0
1696344,31,18,1,2,0,31,19,13,10,1,0
3168724,65,14,1,2,0,9,14,4,10,1,0
7478707,39,9,1,2,0,17,10,3,10,1,0
2573344,70,10,1,0,0,12,11,9,14,1,0
2544949,39,15,1,2,0,13,14,10,13,1,0
2859480,30,14,1,1,0,48,20,10,12,1,0
3909537,30,6,1,2,0,19,25,4,14,1,0
3169625,33,6,1,2,0,3,25,6,14,0,0
968745,56,9,1,2,0,3,0,5,14,1,0
3105209,79,12,1,2,0,15,25,5,14,1,0
3469231,42,12,1,2,0,45,7,12,14,0,0
5370658,56,11,1,2,1,44,28,11,13,0,0
4467910,26,2,1,2,0,35,28,2,10,0,0
6975039,27,0,1,2,0,10,22,0,11,0,0
7912201,26,16,0,2,0,41,14,5,10,1,0
2318528,33,8,1,2,0,43,2,8,11,0,0
4709710,50,1,1,2,1,16,1,1,13,0,0
31297,71,9,1,2,1,4,6,7,10,1,0
4035806,40,12,1,2,0,41,14,12,12,0,0
9120988,28,9,1,2,0,37,22,9,12,0,0
5158722,69,3,1,2,0,19,0,3,14,0,0
3402089,24,20,1,2,1,34,14,10,14,1,0
9085689,26,1,1,2,0,42,14,1,13,0,0
1647746,40,1,1,2,1,32,10,1,12,0,0
2010564,71,16,1,2,1,34,14,3,12,1,0
4300085,41,17,1,1,1,12,10,14,12,1,0
6036833,25,11,1,2,0,9,14,11,12,0,0
7467167,57,6,1,2,0,20,11,6,11,0,0
2436026,50,4,1,2,1,30,23,4,10,0,0
8294556,72,17,1,1,0,25,28,13,13,1,0
1850597,55,12,1,0,0,15,0,12,10,0,0
1931735,34,0,1,2,1,12,2,0,10,0,0
7859790,53,10,1,2,1,28,12,9,10,1,0
283529,39,20,1,2,0,50,0,9,14,1,0
3940320,62,10,1,2,1,23,0,9,10,1,0
6127106,72,7,1,2,0,33,7,7,12,0,0
3392494,28,6,1,2,1,42,10,6,10,0,0
8531749,66,6,1,2,0,28,28,5,10,1,0
2562525,54,8,1,2,1,43,25,8,11,0,0
2287264,30,14,1,2,0,24,22,4,10,1,0
335347,63,0,0,2,0,18,13,0,14,0,0
7822211,37,17,1,2,0,20,14,7,14,1,0
7673823,63,15,0,2,0,3,20,11,14,1,0
2478694,39,0,1,2,1,12,28,0,13,0,0
8171200,22,15,1,2,0,45,4,9,12,1,0
5025618,35,7,1,2,0,4,14,7,12,0,0
9142815,26,3,0,2,1,49,28,3,12,0,0
45540,70,5,1,2,0,30,14,5,11,0,0
4727841,52,8,1,2,0,49,0,8,12,0,0
1161306,32,5,1,2,0,40,0,5,10,0,0
1673702,69,5,1,2,0,22,14,5,14,0,0
8979596,44,9,1,2,0,2,14,9,10,0,0
9400836,58,5,1,2,1,15,25,5,13,0,0
6621319,27,2,1,2,1,39,10,2,14,0,0
9388165,29,19,1,2,0,20,13,13,11,1,0
2471915,73,18,1,2,0,9,2,14,13,1,0
8716053,51,11,0,2,1,40,0,4,10,1,0
782667,79,11,1,2,1,44,6,11,13,0,0
2873313,29,17,1,0,0,9,19,7,13,1,0
709641,40,13,1,2,0,34,14,5,13,1,0
1893263,61,12,1,2,0,7,18,7,10,1,0
5792307,24,9,1,2,1,32,3,8,13,1,0
4980371,64,17,1,2,0,34,18,8,14,1,0
5874168,39,12,1,2,0,19,19,10,14,1,0
5187890,62,17,1,2,0,18,6,8,10,1,0
6580482,48,11,1,2,0,7,6,7,10,1,0
6828373,69,13,1,2,1,44,0,3,13,1,0
7643432,66,17,1,2,0,31,11,8,13,1,0
1806183,23,3,1,2,0,9,21,3,14,0,0
673616,30,20,0,2,1,23,28,7,10,1,0
6971490,58,18,1,2,0,9,11,10,13,1,0
3701293,62,20,1,2,0,37,11,3,11,1,0
5736165,57,1,1,2,0,21,1,1,10,0,0
6302308,35,19,0,2,0,12,22,12,10,1,0
3846302,66,14,1,2,1,36,28,6,11,1,0
2240230,31,3,0,2,0,46,7,3,12,0,0
9685699,62,6,1,2,0,37,10,6,10,0,0
3078173,59,12,1,2,1,31,14,9,10,1,0
3890930,26,19,1,2,0,3,21,7,13,1,0
127445,55,12,1,2,0,41,28,12,11,0,0
9899126,68,2,1,2,0,8,0,2,12,0,0
9945173,62,4,1,2,0,47,2,4,10,0,0
1359452,59,5,0,2,0,23,20,5,14,0,0
9217909,72,11,1,2,0,30,28,11,11,0,0
2809982,78,5,0,2,1,49,13,3,12,1,0
1871961,64,4,1,2,0,10,22,4,11,0,0
7145203,44,6,1,1,1,29,28,3,14,1,0
1050363,39,5,1,1,0,9,0,5,11,0,0
7891663,64,6,1,2,0,39,14,6,10,0,0
1075199,36,14,1,2,0,9,0,8,12,1,0
9663578,71,16,1,2,0,41,22,11,14,1,0
1728444,66,10,1,2,1,32,25,10,13,0,0
9627539,56,2,1,2,1,18,25,2,13,0,0
6887859,30,15,1,2,0,2,13,7,13,1,0
5821445,49,15,1,2,0,43,1,13,12,1,0
64404,45,18,0,2,0,10,0,3,14,1,0
4468065,45,15,1,2,0,33,25,6,10,1,0
6006286,55,5,1,2,1,13,2,3,13,1,0
2085899,55,19,1,2,1,33,2,5,14,1,0
6381050,29,4,1,2,0,30,23,4,12,0,0
9934516,66,6,1,2,1,28,28,6,14,0,0
8359091,60,5,1,2,0,27,15,5,13,0,0
2967998,76,16,1,0,1,0,25,6,11,1,0
2386962,43,1,1,1,0,45,0,1,14,0,0
279696,49,17,1,2,1,27,22,12,13,1,0
9710102,30,4,1,2,0,22,0,3,12,1,0
3905134,74,3,0,2,0,1,25,3,13,0,0
8239075,26,7,1,2,0,1,5,7,11,0,0
8397564,71,0,1,2,0,18,25,0,12,0,0
1412296,50,17,1,2,1,33,0,14,10,1,0
5269140,26,9,1,2,0,27,23,3,13,1,0
485503,73,7,1,2,1,38,4,6,13,1,0
6237729,48,20,1,2,0,5,11,5,11,1,0
8982743,34,15,0,1,1,30,12,8,11,1,0
7180857,50,12,1,2,0,8,28,6,14,1,0
1199926,43,11,1,2,0,41,19,9,14,1,0
8171200,22,15,1,2,0,45,4,9,12,1,0
8810050,49,16,1,2,0,47,6,10,11,1,0
3545686,37,9,1,2,0,14,0,6,11,1,0
3732153,30,0,1,2,0,17,6,0,11,0,0
1855377,26,3,1,2,0,32,8,3,13,0,0
2267190,52,15,1,2,0,14,25,9,11,1,0
2764602,33,4,1,2,0,33,13,4,11,0,0
5035976,70,3,1,2,0,33,28,3,10,0,0
7218013,33,0,1,2,0,18,25,0,10,0,0
6425594,75,6,1,2,0,42,22,6,11,0,0
5025618,35,7,1,2,0,4,14,7,12,0,0
1500230,33,1,1,2,1,18,25,1,13,0,0
7301820,24,9,1,2,1,37,20,9,14,0,0
2261031,41,16,1,2,1,22,10,7,10,1,0
2192899,45,12,1,2,0,19,10,6,10,1,0
6997215,39,9,1,1,0,9,23,4,14,1,0
6068842,29,6,1,2,0,48,14,6,14,0,0
6906444,52,15,1,2,0,32,22,12,14,1,0
1736074,64,3,1,2,0,1,28,3,11,0,0
2911820,27,11,1,2,1,29,14,11,10,0,0
7571507,74,17,1,2,0,35,17,3,12,1,0
6130465,25,16,1,2,0,10,7,3,11,1,0
9305585,69,8,1,2,0,35,28,8,10,0,0
8117593,38,1,1,2,1,9,2,1,14,0,0
7984225,26,9,1,2,0,26,28,9,13,0,0
6837002,74,15,1,2,1,37,22,14,10,1,0
1752625,41,8,1,2,0,4,25,3,10,1,0
6232604,78,2,1,2,0,43,22,2,13,0,0
2073253,37,14,1,2,0,36,14,3,10,1,0
1832669,62,16,1,2,0,12,25,8,10,1,0
576661,33,4,1,2,1,1,23,4,10,0,0
6536145,39,0,1,1,0,19,5,0,11,0,0
2945781,40,5,1,2,0,4,9,5,10,0,0
3732685,34,10,1,2,0,9,23,10,11,0,0
4386333,31,16,1,2,0,37,11,3,12,1,0
5827981,34,1,1,2,0,47,10,1,12,0,0
4195860,46,8,1,2,0,28,14,5,11,1,0
3331423,38,10,1,2,0,12,7,4,13,1,0
2718385,32,17,1,2,0,35,23,9,10,1,0
2645075,24,13,1,2,0,26,4,11,13,1,0
9859799,70,1,1,2,1,1,22,1,11,0,0
5831049,36,1,1,2,0,25,25,1,13,0,0
4771390,35,17,1,2,0,9,6,9,14,1,0
6577271,51,19,1,2,0,5,28,10,10,1,0
6679057,21,5,1,2,1,6,13,5,13,0,0
8615779,51,20,0,2,1,6,25,6,14,1,0
333430,34,6,1,2,1,3,14,6,11,0,0
997838,62,5,1,2,0,14,6,3,13,1,0
2265601,72,16,1,2,0,12,2,5,12,1,0
9538127,77,13,1,2,0,5,25,13,10,0,0
8110051,58,0,1,2,1,29,5,0,13,0,0
1915161,62,16,1,2,0,36,22,9,10,1,0
4128828,21,10,1,2,0,13,23,10,12,0,0
291209,58,4,1,2,1,0,20,4,14,0,0
335729,35,12,1,2,0,23,10,8,11,1,0
6432147,64,7,1,2,0,11,5,7,10,0,0
3009196,65,9,1,2,0,37,25,9,11,0,0
7511554,53,4,1,2,0,17,19,4,11,0,0
3183931,77,10,1,2,0,10,4,10,10,0,0
6755483,34,20,0,2,0,38,11,3,12,1,0
2781920,56,8,1,2,0,23,5,8,10,0,0
4006637,37,17,1,2,1,12,20,14,14,1,0
1716587,37,0,1,2,0,20,3,0,11,0,0
9539445,52,17,1,2,1,30,7,9,10,1,0
5091752,66,2,1,2,0,9,20,2,11,0,0
5633671,63,4,0,2,0,25,9,3,11,1,0
8986859,56,3,1,1,1,50,13,3,14,0,0
3557508,34,20,1,2,0,39,13,7,12,1,0
2675511,69,3,1,2,0,7,0,3,10,0,0
5055002,48,1,1,2,0,4,11,1,11,0,0
165198,77,8,1,2,1,47,1,6,11,1,0
3891165,22,1,1,2,0,11,20,1,11,0,0
1808178,68,18,1,2,1,17,25,14,12,1,0
704775,33,8,1,2,0,3,25,4,14,1,0
7831306,21,3,1,2,1,20,0,3,12,0,0
3557247,65,19,1,2,1,44,22,12,14,1,0
363970,33,9,1,2,0,27,22,9,10,0,0
2386843,45,6,1,2,0,4,5,6,10,0,0
4823993,51,6,1,2,1,28,0,6,13,0,0
8749318,21,15,0,2,1,36,10,4,14,1,0
7985754,37,8,1,2,0,10,22,6,14,1,0
6544503,65,13,1,2,1,10,20,4,13,1,0
1044096,72,3,1,2,0,22,14,3,10,0,0
80183,72,4,1,2,1,23,9,4,13,0,0
5021477,60,4,1,2,0,20,25,4,10,0,0
9886335,57,15,1,2,0,18,17,12,11,1,0
8240221,55,5,1,2,0,12,14,5,12,0,0
1335805,25,3,1,2,1,24,13,3,13,0,0
1110768,34,3,1,2,0,13,11,3,11,0,0
7583437,74,13,1,1,1,50,25,9,13,1,0
8321716,58,10,1,2,0,33,9,4,13,1,0
9243110,47,3,0,2,0,18,11,3,11,0,0
4871820,37,12,1,2,0,50,22,10,10,1,0
3548901,67,11,1,2,1,50,22,9,11,1,0
9685379,23,4,1,2,0,47,14,4,13,0,0
9884599,74,15,0,2,0,30,13,4,11,1,0
8924886,63,14,1,2,0,22,6,13,12,1,0
331414,32,19,1,2,0,46,23,11,11,1,0
9859799,70,1,1,2,1,1,22,1,11,0,0
8217987,56,13,1,2,1,27,14,8,14,1,0
1662067,31,14,1,2,1,47,7,7,10,1,0
1871303,62,16,1,1,0,28,28,6,12,1,0
6052742,34,14,1,2,1,36,17,8,10,1,0
3548901,67,11,1,2,1,50,22,9,11,1,0
2784717,48,16,0,2,1,50,10,4,12,1,0
7843174,64,19,1,2,0,39,13,14,14,1,0
8305980,79,19,1,2,0,3,20,7,10,1,0
4660286,60,6,1,2,0,11,26,6,11,0,0
9259353,37,18,1,2,0,36,28,12,11,1,0
1161306,32,5,1,2,0,40,0,5,10,0,0
224204,51,9,1,0,0,13,25,8,10,1,0
3204819,72,13,1,2,0,29,28,12,14,1,0
246678,68,15,1,2,0,39,14,8,14,1,0
2967027,54,11,1,2,0,16,13,11,13,0,0
6982803,38,17,1,2,0,15,19,5,11,1,0
1650754,78,8,1,2,0,18,7,8,12,0,0
8726324,52,14,1,2,0,1,0,9,10,1,0
5840140,55,0,1,2,0,33,5,0,10,0,0
9897868,43,17,1,2,1,45,0,8,14,1,0
9259353,37,18,1,2,0,36,28,12,11,1,0
9791163,54,18,1,2,1,29,12,11,14,1,0
8309631,78,16,1,2,1,49,14,4,14,1,0
5221691,42,17,1,2,0,38,10,4,14,1,0
2432816,37,4,1,2,0,27,13,4,12,0,0
4644109,52,14,1,2,0,16,22,6,14,1,0
1303925,57,11,1,2,0,42,2,11,14,0,0
3984731,28,1,1,2,0,50,14,1,13,0,0
5633671,63,4,0,2,0,25,9,3,11,1,0
6601303,23,18,1,2,1,21,25,4,12,1,0
897796,50,3,1,2,0,0,25,3,14,0,0
3527583,55,1,1,2,0,24,25,1,12,0,0
3578378,41,9,1,2,1,24,0,9,10,0,0
450549,22,3,1,2,1,35,25,3,13,0,0
749226,67,4,1,2,1,28,25,4,10,0,0
7600998,66,8,1,2,1,9,1,8,13,0,0
4128007,74,11,1,2,0,46,0,11,12,0,0
4968665,72,11,1,1,1,17,0,3,13,1,0
5510998,64,1,1,2,1,2,28,1,13,0,0
6379099,66,11,1,2,0,19,17,4,11,1,0
3631880,58,8,1,2,0,5,14,5,11,1,0
7575197,28,12,1,2,0,41,28,12,14,0,0
6997997,23,17,1,2,0,9,25,5,12,1,0
2607714,72,11,1,2,0,16,14,11,14,0,0
2393203,30,18,1,2,1,33,2,6,12,1,0
6797227,69,10,1,1,1,47,16,10,13,0,0
3163247,37,17,1,2,0,41,6,11,13,1,0
6644494,61,9,1,2,1,0,14,9,12,0,0
5456157,31,14,1,2,0,50,22,9,14,1,0
8893842,74,17,1,2,1,16,25,9,14,1,0
7436747,25,3,1,2,1,42,22,3,14,0,0
5176469,45,2,1,2,1,27,10,2,12,0,0
4859415,23,13,1,2,0,26,20,10,13,1,0
9119840,72,0,1,2,1,26,11,0,11,0,0
7586080,64,4,0,2,1,10,12,4,12,0,0
160166,53,16,1,2,0,32,6,9,11,1,0
6189149,30,0,1,0,0,31,12,0,14,0,0
8600643,48,17,1,1,0,46,2,6,13,1,0
1482837,64,1,1,2,0,50,27,1,14,0,0
5082643,66,3,1,2,1,27,14,3,13,0,0
1528267,58,6,1,2,0,23,11,3,11,1,0
3643652,56,2,1,2,0,6,28,2,10,0,0
8198785,30,10,1,2,0,48,6,10,11,0,0
9645128,26,2,1,2,0,4,0,2,11,0,0
8247003,73,10,1,2,0,7,19,4,13,1,0
439745,66,4,0,2,0,30,22,4,12,0,0
3713989,23,7,1,0,0,6,7,7,14,0,0
1423305,70,5,1,2,0,16,0,5,11,0,0
744467,76,11,1,2,0,3,22,10,11,1,0
9663578,71,16,1,2,0,41,22,11,14,1,0
7332667,76,8,1,2,0,22,25,5,10,1,0
8426506,68,1,1,2,1,6,13,1,12,0,0
6003650,53,12,1,2,0,17,0,10,10,1,0
8433991,53,2,1,1,1,37,25,2,13,0,0
8324652,70,14,1,2,0,40,14,12,11,1,0
6722158,79,6,1,2,1,16,28,4,14,1,0
6126820,49,15,1,2,1,44,22,3,12,1,0
1489858,24,16,1,1,1,30,19,11,14,1,0
5890358,43,4,1,2,0,32,12,4,13,0,0
474864,73,14,0,2,0,40,25,9,12,1,0
3855594,39,10,1,2,1,15,23,10,13,0,0
2150868,48,9,1,2,0,45,22,6,12,1,0
7530512,65,12,1,2,0,34,25,10,12,1,0
9931632,51,4,0,2,0,41,18,4,12,0,0
259809,34,0,1,2,0,6,7,0,13,0,0
5112961,67,5,1,2,0,50,14,3,10,1,0
263794,51,15,1,2,0,21,25,3,12,1,0
8845611,37,14,1,2,0,37,22,10,13,1,0
3619689,41,7,1,2,1,22,0,7,10,0,0
1738452,52,12,1,2,1,43,0,12,14,0,0
7273528,41,10,1,2,0,47,13,3,11,1,0
853087,70,0,1,2,1,24,2,0,10,0,0
3220675,42,6,1,2,1,40,11,4,12,1,0
3044773,64,15,1,2,0,35,0,10,10,1,0
1585215,64,9,1,2,0,39,7,9,10,0,0
7195469,48,5,1,2,0,7,23,5,12,0,0
4136252,79,12,0,2,1,22,11,12,14,0,0
8804178,21,7,1,2,1,37,23,7,10,0,0
1011437,74,2,0,2,1,36,28,2,14,0,0
9507533,32,4,0,2,0,30,13,4,11,0,0
9099029,64,9,0,2,1,7,25,7,10,1,0
6447929,53,14,1,2,1,24,6,8,12,1,0
5005660,23,1,1,2,0,19,11,1,14,0,0
5927472,54,1,1,2,0,8,12,1,10,0,0
9398593,25,6,1,2,0,1,2,6,12,0,0
726110,68,18,1,0,1,43,10,10,13,1,0
2825189,51,13,0,2,0,11,2,5,10,1,0
7779778,27,11,1,2,0,21,7,8,12,1,0
9803522,55,14,1,2,0,38,13,14,11,0,0
540938,37,13,1,2,1,30,13,12,10,1,0
4732936,71,4,1,2,0,0,2,4,10,0,0
6196897,25,3,1,2,0,25,4,3,12,0,0
5694236,39,2,0,2,1,20,0,2,10,0,0
1808178,68,18,1,2,1,17,25,14,12,1,0
7458144,26,13,1,2,1,47,25,7,11,1,0
9737452,41,1,0,2,0,27,24,1,12,0,0
1405492,49,2,1,2,0,11,25,2,10,0,0
7134942,28,20,1,2,1,13,28,11,10,1,0
4910728,44,3,0,2,0,41,10,3,12,0,0
294302,67,7,1,2,0,0,20,7,14,0,0
8491491,61,20,1,2,0,12,28,8,11,1,0
5164517,33,17,0,2,0,42,13,6,11,1,0
9287205,68,9,1,0,0,10,25,8,11,1,0
7497572,25,13,1,2,1,18,28,8,14,1,0
650354,39,4,0,2,0,34,28,4,10,0,0
4542920,64,11,1,1,1,37,11,11,14,0,0
2943970,24,10,1,2,1,46,11,10,10,0,0
3093599,45,10,1,2,1,26,1,4,13,1,0
9299383,56,15,1,2,0,33,25,8,12,1,0
4091318,33,7,1,2,0,26,17,7,11,0,0
9886335,57,15,1,2,0,18,17,12,11,1,0
66912,27,10,0,2,0,43,19,10,14,0,0
4844257,38,11,1,2,1,18,20,4,14,1,0
7889777,35,15,1,2,0,37,10,13,10,1,0
3736039,38,20,1,2,0,4,6,4,14,1,0
6073972,69,9,1,2,0,45,22,3,14,1,0
5988410,34,17,1,2,1,26,11,12,10,1,0
2369716,21,7,1,2,0,6,27,4,14,1,0
9130139,40,11,0,2,0,8,11,5,12,1,0
1512050,70,7,1,2,0,31,2,7,14,0,0
222070,21,19,1,2,0,6,2,14,13,1,0
6367679,72,12,1,2,1,9,0,7,11,1,0
7405026,45,18,1,2,0,19,5,12,13,1,0
2131231,33,3,1,2,0,11,17,3,12,0,0
8517978,58,7,1,2,0,8,12,4,10,1,0
3753824,28,7,1,2,0,34,25,7,11,0,0
8613069,38,14,1,2,0,43,10,5,14,1,0
6188754,36,18,1,2,1,49,7,4,10,1,0
3001278,21,10,1,2,0,37,14,10,12,0,0
2715204,62,18,1,2,1,15,14,9,12,1,0
3941355,71,14,0,2,0,26,25,12,10,1,0
3111279,45,15,1,2,1,16,23,6,13,1,0
7512179,55,13,1,2,0,37,25,11,14,1,0
2207354,75,13,0,2,0,50,17,8,14,1,0
6443249,69,18,1,2,0,24,7,6,10,1,0
3097744,57,9,1,2,1,35,14,5,13,1,0
66912,27,10,0,2,0,43,19,10,14,0,0
413950,37,14,1,2,0,32,25,6,11,1,0
630441,37,4,1,2,0,42,10,4,11,0,0
6977568,68,1,1,2,0,49,0,1,10,0,0
6259733,56,19,1,2,0,27,1,4,14,1,0
3411758,35,20,1,2,1,37,2,4,12,1,0
1441334,77,20,1,2,0,21,1,12,12,1,0
8744413,27,12,1,2,0,19,25,12,13,0,0
9827458,66,14,1,2,0,34,0,13,11,1,0
1926425,62,15,1,0,1,15,14,10,14,1,0
9933885,65,12,1,2,0,12,14,4,11,1,0
3568477,68,15,1,2,0,3,13,5,13,1,0
6220011,57,19,1,1,0,21,10,14,14,1,0
9803405,57,13,0,2,1,7,11,3,11,1,0
2375695,31,17,0,2,1,50,20,10,12,1,0
6914829,70,15,1,2,1,23,22,13,13,1,0
2072988,61,16,1,2,1,18,22,14,10,1,0
4956449,21,9,1,2,0,29,20,9,12,0,0
7977722,69,19,0,2,0,25,6,14,12,1,0
762473,50,0,1,2,0,40,13,0,11,0,0
9111852,24,6,1,2,1,45,25,6,11,0,0
861365,43,10,1,2,1,9,5,10,11,0,0
3702706,74,20,1,2,1,4,0,4,14,1,0
7947428,33,17,1,2,0,9,14,7,13,1,0
9084072,22,10,1,2,0,47,11,4,13,1,0
8171478,48,13,1,2,0,5,0,9,11,1,0
6623111,37,9,1,2,0,40,6,9,13,0,0
2024619,33,10,1,2,0,22,23,10,12,0,0
4377117,33,19,1,2,1,26,28,8,12,1,0
2928073,54,13,1,2,0,45,24,13,14,0,0
9241049,41,8,1,2,1,20,14,6,13,1,0
3861206,55,18,1,2,0,2,25,10,11,1,0
7521975,48,2,1,2,0,18,7,2,12,0,0
9910903,26,15,1,2,1,15,28,3,11,1,0
8293745,60,12,0,2,0,18,14,12,10,0,0
7447734,24,18,1,2,1,47,9,4,12,1,0
7263684,64,8,1,2,0,14,2,5,12,1,0
3495631,56,18,1,2,0,34,14,3,13,1,0
8763343,57,13,1,2,1,6,28,4,11,1,0
2619515,49,8,1,2,1,45,0,8,13,0,0
8316469,40,11,1,2,0,10,15,5,10,1,0
6591039,72,15,1,2,1,39,22,3,14,1,0
9309815,79,5,1,2,0,39,1,4,12,1,0
1481287,33,19,1,2,1,22,14,8,11,1,0
5540740,76,19,1,0,0,36,28,7,12,1,0
4865437,47,6,1,2,1,37,6,4,11,1,0
5460592,53,12,1,2,0,8,1,4,10,1,0
3608658,70,18,1,2,0,14,13,4,11,1,0
9559493,77,3,1,2,0,3,7,3,13,0,0
6558368,67,1,0,2,0,44,14,1,10,0,0
1314166,58,17,1,2,0,7,12,10,10,1,0
1061632,75,6,1,2,1,38,25,6,10,0,0
1578743,34,6,1,2,1,1,14,3,10,1,0
5604044,44,0,1,2,0,40,6,0,13,0,0
2640560,23,16,1,2,0,44,2,8,11,1,0
1779655,74,8,1,2,0,48,7,7,12,1,0
3666346,56,12,1,2,0,39,14,12,11,0,0
5531777,58,18,1,2,0,35,10,8,11,1,0
6814474,27,9,1,2,1,14,2,9,13,0,0
9119840,72,0,1,2,1,26,11,0,11,0,0
955441,79,19,1,2,1,32,20,13,12,1,0
3361391,48,0,1,2,0,39,0,0,14,0,0
8892861,26,8,1,2,1,40,28,4,14,1,0
3842749,49,4,1,2,1,28,21,4,12,0,0
6447929,53,14,1,2,1,24,6,8,12,1,0
9071461,63,18,0,2,1,34,14,8,13,1,0
5445375,52,19,1,2,0,40,28,5,12,1,0
9624827,58,20,1,2,0,29,6,9,12,1,0
6859181,37,6,0,2,0,9,28,3,14,1,0
7932170,66,4,1,2,0,11,14,4,12,0,0
7537196,54,16,1,2,0,42,0,9,14,1,0
2297128,30,6,1,2,1,13,2,6,13,0,0
5185337,50,2,0,2,0,40,20,2,14,0,0
7509022,75,7,1,2,0,9,25,7,12,0,0
4141656,27,20,1,2,0,34,10,12,14,1,0
5132495,22,13,1,2,0,8,6,6,10,1,0
540938,37,13,1,2,1,30,13,12,10,1,0
4325297,26,19,1,2,0,12,19,11,10,1,0
5792170,41,4,1,2,0,32,0,4,11,0,0
9578850,57,13,1,2,0,34,14,11,11,1,0
644619,27,13,1,2,1,8,13,6,12,1,0
9475063,39,9,1,2,0,27,14,4,14,1,0
7261695,72,7,1,2,0,30,22,7,14,0,0
3741822,37,14,1,2,0,43,25,12,14,1,0
6906444,52,15,1,2,0,32,22,12,14,1,0
4069278,28,14,0,2,0,25,28,13,10,1,0
7716196,27,5,1,2,0,33,5,5,14,0,0
5679259,78,17,1,2,0,35,7,14,10,1,0
8909885,22,3,0,2,1,14,2,3,11,0,0
6641767,35,1,0,2,0,45,11,1,10,0,0
6924749,39,3,1,2,1,45,2,3,12,0,0
8929282,36,19,1,2,0,13,14,3,12,1,0
6368882,46,7,1,2,0,1,0,3,10,1,0
9910903,26,15,1,2,1,15,28,3,11,1,0
3831842,58,4,1,2,0,11,12,4,14,0,0
4888019,73,14,1,2,0,3,0,11,10,1,0
5461116,50,3,1,2,0,50,22,3,12,0,0
1647289,58,10,1,2,0,2,22,10,11,0,0
9737452,41,1,0,2,0,27,24,1,12,0,0
6501844,79,14,1,2,1,21,13,13,14,1,0
1389018,55,18,1,2,0,34,22,9,11,1,0
282422,28,16,0,2,1,47,14,6,13,1,0
7889038,63,12,1,2,1,29,14,12,13,0,0
608319,21,10,1,2,0,35,4,5,11,1,0
275750,22,9,1,2,0,3,1,9,11,0,0
8236972,21,7,1,2,0,18,2,4,13,1,0
418087,35,20,1,2,1,14,13,6,10,1,0
6305474,79,13,1,2,0,27,23,9,12,1,0
2814526,31,18,1,2,0,0,23,6,13,1,0
6565294,56,11,1,2,0,9,28,11,14,0,0
6173989,30,8,1,2,0,39,2,6,11,1,0
4568685,45,15,1,2,1,12,28,4,13,1,0
5305500,38,3,1,2,0,39,2,3,11,0,0
9030468,26,14,1,2,0,37,13,6,13,1,0
3802890,53,18,1,2,1,14,0,8,14,1,0
637100,58,3,1,2,1,26,12,3,11,0,0
4842954,45,1,1,2,1,16,6,1,11,0,0
7804668,54,0,1,2,0,12,4,0,14,0,0
9521305,77,9,1,2,0,15,2,9,13,0,0
4308921,29,18,1,2,0,10,11,6,10,1,0
4217767,28,4,1,2,1,44,20,4,13,0,0
4811867,41,18,0,2,0,11,11,10,10,1,0
394382,64,6,1,2,1,38,19,6,13,0,0
9131115,23,4,1,2,0,6,14,4,10,0,0
4039406,64,15,0,2,0,10,0,5,10,1,0
6004185,36,1,1,2,1,7,2,1,13,0,0
270354,21,2,1,2,0,33,22,2,13,0,0
5712282,59,1,0,2,0,20,25,1,12,0,0
549075,62,16,1,2,0,32,5,4,12,1,0
8886565,68,14,1,2,0,29,14,5,14,1,0
2632398,65,2,1,2,0,34,14,2,14,0,0
4778152,42,13,1,2,0,42,0,3,12,1,0
1729774,28,6,0,2,1,47,6,5,10,1,0
5075609,73,9,1,2,0,15,2,4,14,1,0
4400395,70,1,1,2,0,20,25,1,12,0,0
3071743,59,16,1,0,1,32,9,10,14,1,0
5626739,33,3,1,1,0,3,28,3,12,0,0
2429683,43,20,1,2,0,23,28,14,11,1,0
8239075,26,7,1,2,0,1,5,7,11,0,0
2932380,39,9,1,2,1,2,23,9,13,0,0
3355905,32,1,1,2,0,27,6,1,11,0,0
407393,73,16,1,2,0,9,1,10,12,1,0
675893,46,7,1,2,0,18,11,6,11,1,0
