Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,changed_profession,Risk_Flag
2239559,40,15,1,2,0,49,13,5,11,1,0
7571977,75,5,1,2,1,11,10,5,13,0,0
465959,79,12,1,1,0,4,22,10,13,1,0
5219003,40,7,1,2,0,24,14,7,12,0,0
6805823,48,2,0,2,1,29,25,2,12,0,0
7156599,22,0,1,2,0,17,11,0,12,0,0
6193538,73,10,1,2,0,49,2,10,11,0,0
1341380,70,17,0,2,0,27,12,3,13,1,0
3487512,50,19,1,1,0,24,2,6,10,1,0
1462286,38,14,1,2,0,18,11,10,10,1,0
7313501,77,5,1,2,0,41,2,5,10,0,0
8897791,71,16,1,2,1,22,0,3,10,1,0
4380624,48,12,1,1,0,28,28,12,12,0,0
533359,50,7,1,2,0,21,14,6,11,1,0
8056757,42,18,1,2,0,35,25,3,13,1,0
6915072,26,3,1,2,0,9,28,3,12,0,0
4212878,28,10,1,2,1,9,19,7,14,1,0
2767483,55,1,1,2,0,36,1,1,13,0,0
7181774,58,20,1,2,1,22,11,14,10,1,0
8775508,55,0,1,2,0,32,4,0,10,0,0
362328,25,14,1,2,0,17,25,8,12,1,0
8663689,26,19,1,2,0,49,26,5,11,1,0
4141656,27,20,1,2,0,34,10,12,14,1,0
5639383,37,5,1,2,0,10,7,4,12,1,0
3148579,45,9,1,2,0,38,0,9,10,0,0
4515909,22,12,1,2,1,8,7,7,13,1,0
685679,35,10,1,2,0,6,20,10,11,0,0
1545384,35,14,1,2,0,1,2,14,11,0,0
4901643,42,5,1,2,1,47,12,5,11,0,0
5046084,62,7,0,2,1,48,13,6,14,1,0
6915072,26,3,1,2,0,9,28,3,12,0,0
5545675,44,9,1,2,0,50,6,6,12,1,0
7352225,78,14,0,2,0,24,28,6,14,1,0
1356494,68,5,1,2,0,39,28,5,12,0,0
8451099,70,4,1,2,1,17,2,4,13,0,0
8803601,78,4,1,2,0,44,11,4,11,0,0
6198292,78,17,1,2,0,40,11,7,11,1,0
3720964,26,12,1,2,0,7,14,11,13,1,0
6105581,53,14,1,2,0,10,25,3,13,1,0
4214101,60,16,1,0,0,28,13,13,10,1,0
1845417,45,10,1,2,1,45,28,7,12,1,0
4433099,72,17,1,2,1,45,17,8,13,1,0
156398,69,10,1,2,1,49,19,7,14,1,0
7068566,49,9,1,2,0,18,13,9,11,0,0
1122270,72,11,1,2,0,31,17,5,12,1,0
4125869,47,19,1,2,0,25,5,13,12,1,0
8219968,42,14,1,2,1,11,22,10,13,1,0
4521844,64,2,1,2,0,21,10,2,12,0,0
9085922,55,4,1,2,0,33,5,4,11,0,0
1351218,57,0,1,2,1,39,14,0,12,0,0
8652626,64,4,1,2,1,36,12,4,14,0,0
4184636,55,2,1,2,1,35,19,2,10,0,0
1185318,40,3,1,2,0,42,23,3,10,0,0
3900011,52,6,1,2,0,41,10,4,10,1,0
5751205,49,10,1,2,1,23,28,10,10,0,0
6712260,72,10,1,2,0,45,5,3,11,1,0
9991569,45,1,0,2,0,35,17,1,10,0,0
8254699,41,15,1,2,0,37,14,5,13,1,0
7710970,39,13,1,2,0,31,28,11,14,1,0
267623,32,16,1,2,0,30,22,5,13,1,0
2573344,70,10,1,0,0,12,11,9,14,1,0
2776190,64,16,1,2,1,15,28,4,10,1,0
8344782,77,16,1,2,0,41,7,12,10,1,0
754974,32,9,1,2,0,42,25,9,13,0,0
965176,60,11,1,2,0,19,25,5,12,1,0
5303994,39,6,1,2,0,12,6,6,14,0,0
9756211,45,8,1,2,1,39,14,8,10,0,0
5604044,44,0,1,2,0,40,6,0,13,0,0
4128007,74,11,1,2,0,46,0,11,12,0,0
9185581,29,12,1,2,0,19,20,10,13,1,0
8698268,46,19,1,2,1,14,6,6,12,1,0
7906211,49,5,1,2,1,21,2,5,11,0,0
4072488,71,14,1,2,0,20,11,4,10,1,0
1052130,29,16,1,2,0,38,2,3,14,1,0
9806306,78,15,1,2,1,33,14,4,12,1,0
8929413,48,19,1,2,0,40,2,10,11,1,0
689443,40,11,1,2,1,48,4,4,11,1,0
4556669,50,2,1,2,1,28,23,2,13,0,0
2207354,75,13,0,2,0,50,17,8,14,1,0
5156318,72,4,1,2,0,15,22,4,14,0,0
4994848,58,9,1,2,0,43,28,9,13,0,0
796965,39,19,1,2,0,47,20,11,12,1,0
8049089,60,18,1,2,0,5,25,5,12,1,0
912537,27,20,1,2,0,25,19,11,11,1,0
4489950,48,13,1,2,1,20,0,13,10,0,0
4389022,71,18,1,2,0,22,2,12,12,1,0
8354402,60,4,1,2,0,43,22,4,12,0,0
7467167,57,6,1,2,0,20,11,6,11,0,0
4417332,24,20,1,2,1,42,22,11,14,1,0
1864741,63,15,1,2,1,38,2,9,12,1,0
361363,45,0,1,2,0,14,14,0,10,0,0
2304556,51,12,1,2,0,38,14,8,10,1,0
704775,33,8,1,2,0,3,25,4,14,1,0
4939745,39,6,1,2,1,2,16,3,11,1,0
6467283,65,13,1,2,1,2,13,11,12,1,0
3478269,28,2,1,2,0,43,28,2,13,0,0
3006454,24,11,1,0,0,12,25,11,11,0,0
9046990,35,12,1,2,0,29,10,3,12,1,0
6083059,54,0,1,2,0,26,2,0,10,0,0
2945781,40,5,1,2,0,4,9,5,10,0,0
3248372,30,4,1,2,0,33,11,3,10,1,0
4592797,66,20,1,2,0,14,14,13,11,1,0
6168184,47,18,1,2,0,21,14,14,13,1,0
6597082,50,10,1,2,1,32,9,3,11,1,0
8092590,42,4,1,2,0,29,25,4,11,0,0
2968373,29,20,1,2,0,7,2,11,12,1,0
8325446,58,1,1,2,1,44,6,1,13,0,0
5265885,75,4,0,2,0,45,6,4,13,0,0
5899739,75,11,1,2,1,11,1,3,12,1,0
6332286,56,19,1,2,1,27,22,10,14,1,0
5465982,35,15,1,2,0,37,0,5,13,1,0
59588,66,11,1,2,0,30,2,6,12,1,0
6108808,76,16,0,2,0,13,7,3,12,1,0
3285395,72,19,1,2,0,4,20,13,12,1,0
7238876,41,8,1,2,0,49,20,8,14,0,0
2570783,55,0,1,1,0,26,28,0,11,0,0
3218621,55,1,0,2,1,7,14,1,12,0,0
1514602,71,6,1,2,0,12,11,6,13,0,0
4886627,30,0,1,1,1,7,20,0,11,0,0
4879862,75,2,1,1,0,14,13,2,12,0,0
7126847,31,9,1,2,0,35,2,9,11,0,0
5785401,27,20,1,2,0,24,7,8,13,1,0
2154544,45,5,1,2,0,27,2,4,14,1,0
1086347,26,10,1,2,1,10,0,10,10,0,0
927040,72,0,1,1,1,5,10,0,13,0,0
8658313,44,2,1,2,0,40,2,2,11,0,0
732443,65,4,1,2,0,37,7,4,14,0,0
8406226,62,19,0,2,0,29,17,7,13,1,0
4742685,38,2,1,2,1,36,0,2,12,0,0
7157631,30,13,1,1,1,22,14,10,14,1,0
9378369,47,10,0,2,0,36,5,6,12,1,0
5817501,61,2,1,0,0,28,21,2,10,0,0
8390146,74,18,1,2,0,12,6,8,13,1,0
8420858,55,14,1,2,0,49,2,7,13,1,0
8867807,63,0,1,2,1,41,0,0,11,0,0
871503,77,12,0,2,1,49,17,8,14,1,0
7724990,26,10,1,2,0,40,17,4,12,1,0
3109455,34,20,1,2,1,1,13,12,11,1,0
5638906,46,3,0,2,1,24,28,3,13,0,0
7767858,29,0,0,2,0,37,7,0,10,0,0
979926,61,14,1,2,1,38,13,7,11,1,0
6483163,37,12,1,2,1,18,14,9,10,1,0
5831264,32,1,1,2,0,15,0,1,11,0,0
9867260,43,12,1,2,0,25,0,8,13,1,0
938587,44,7,1,2,0,20,10,7,10,0,0
5544342,73,4,1,1,0,33,25,4,12,0,0
8500268,23,8,1,2,0,42,11,8,10,0,0
8940384,33,10,1,2,0,42,14,6,12,1,0
8273187,69,0,1,2,0,4,4,0,14,0,0
8351225,48,5,1,2,1,1,13,5,11,0,0
3392005,61,11,1,2,0,36,25,6,13,1,0
6814840,53,13,0,2,0,3,7,3,11,1,0
3301254,79,13,0,2,1,4,22,12,13,1,0
4474100,56,9,1,2,0,1,2,5,11,1,0
9805359,41,4,1,2,0,4,13,4,10,0,0
5879597,46,17,1,2,0,27,19,9,11,1,0
9555968,43,17,1,2,0,43,0,8,11,1,0
1562434,31,14,1,2,0,49,0,10,11,1,0
8446510,27,6,1,2,0,16,6,4,13,1,0
5550769,59,5,0,2,0,47,0,5,11,0,0
9043837,22,6,1,2,1,49,28,6,12,0,0
5413710,53,19,1,2,0,4,10,12,12,1,0
3972528,38,16,1,0,1,28,2,6,12,1,0
8574834,43,12,0,2,0,10,25,12,11,0,0
1944084,25,17,1,2,0,44,19,9,14,1,0
7086647,24,4,0,2,0,21,22,4,14,0,0
6597452,39,11,1,2,0,7,20,10,13,1,0
7962325,61,17,1,2,0,46,13,12,12,1,0
8253120,38,17,1,2,1,28,2,8,10,1,0
9260693,56,8,0,2,1,48,2,7,10,1,0
8892861,26,8,1,2,1,40,28,4,14,1,0
2464043,70,9,1,2,1,14,11,9,10,0,0
5423896,34,12,1,2,0,31,28,5,12,1,0
8273281,39,1,1,2,0,44,28,1,12,0,0
6552503,21,15,0,2,1,17,25,3,11,1,0
4828285,60,12,1,2,1,40,25,10,11,1,0
733884,57,12,1,2,0,1,25,6,11,1,0
6738140,65,4,1,2,0,15,23,4,13,0,0
5005660,23,1,1,2,0,19,11,1,14,0,0
5779352,49,17,1,2,1,37,0,7,13,1,0
7783136,44,13,1,2,0,37,23,9,12,1,0
1737928,28,8,1,2,0,10,23,8,10,0,0
5055461,41,11,1,2,0,7,24,10,12,1,0
8891361,34,19,1,2,1,35,10,5,14,1,0
7822782,55,9,1,2,0,40,25,5,11,1,0
7500815,31,18,0,2,1,20,14,14,11,1,0
4727127,51,1,1,2,0,3,19,1,14,0,0
743219,54,5,1,1,0,44,27,5,12,0,0
8311313,56,8,1,2,0,43,10,8,12,0,0
7831154,64,7,1,2,0,44,0,7,14,0,0
2436593,54,19,1,2,0,24,2,6,13,1,0
5785401,27,20,1,2,0,24,7,8,13,1,0
9946023,35,7,1,2,0,48,6,7,11,0,0
6487755,78,12,0,1,0,15,25,6,11,1,0
3472273,78,1,1,2,0,0,1,1,12,0,0
4347061,62,19,1,2,1,45,25,6,11,1,0
9809512,61,5,1,1,1,29,14,5,11,0,0
6834194,67,19,1,2,1,12,10,4,12,1,0
4386333,31,16,1,2,0,37,11,3,12,1,0
4641763,48,8,1,2,1,2,28,8,11,0,0
8042270,56,11,1,2,0,33,4,8,13,1,0
3459394,53,8,1,2,1,22,11,5,12,1,0
5356329,48,18,1,0,0,38,25,10,13,1,0
191660,70,10,1,2,0,42,6,4,14,1,0
6938459,42,16,1,2,0,49,13,11,11,1,0
4056954,77,17,1,2,1,11,25,7,12,1,0
3983496,76,1,1,2,0,44,5,1,12,0,0
1978859,65,11,1,2,0,20,28,11,14,0,0
5253114,50,7,1,1,0,14,28,7,11,0,0
4745314,61,18,0,2,0,14,7,4,14,1,0
2303998,44,20,1,2,0,11,6,4,11,1,0
1337006,40,20,0,2,0,23,20,10,10,1,0
4329713,42,9,0,2,0,22,28,6,14,1,0
6826034,56,14,1,2,0,46,19,5,11,1,0
3972501,48,0,1,2,1,34,22,0,14,0,0
2114432,70,6,1,1,1,36,22,6,12,0,0
2444641,59,2,1,2,0,3,9,2,12,0,0
8899644,39,12,0,2,0,33,5,6,12,1,0
2241112,28,8,1,2,0,38,7,6,14,1,0
5626693,22,6,1,2,0,38,13,6,11,0,0
7966142,41,2,1,0,0,5,3,2,13,0,0
7790410,52,7,1,2,0,18,25,3,12,1,0
8786402,71,13,1,2,1,31,0,12,10,1,0
7238876,41,8,1,2,0,49,20,8,14,0,0
3207222,28,3,1,2,1,16,11,3,10,0,0
1333187,31,10,1,2,1,25,5,10,14,0,0
3656176,29,5,1,2,1,47,0,4,10,1,0
4949796,51,16,1,2,0,42,28,8,12,1,0
8590461,53,14,1,2,0,37,25,4,14,1,0
1415262,67,1,1,2,0,0,2,1,11,0,0
4391559,52,6,1,1,0,11,13,6,13,0,0
912811,32,13,1,2,0,12,0,4,10,1,0
2281310,74,11,1,2,0,31,2,4,10,1,0
7009156,36,20,0,2,0,5,22,10,12,1,0
3865269,45,9,1,2,1,5,2,9,12,0,0
8371074,78,11,1,0,1,2,12,5,13,1,0
9585622,79,15,1,2,0,43,11,5,13,1,0
5923212,57,2,1,2,1,9,20,2,11,0,0
6246061,59,6,1,2,0,4,20,5,11,1,0
3167636,43,10,1,2,0,47,5,10,10,0,0
2888327,52,19,1,2,1,19,2,8,12,1,0
5403583,44,14,0,2,1,26,14,8,12,1,0
7177475,54,9,1,2,1,4,0,7,12,1,0
8897257,65,12,1,2,0,22,2,5,14,1,0
1537206,33,3,1,2,0,43,28,3,14,0,0
7727737,41,11,1,2,0,11,10,3,11,1,0
2363748,36,13,0,2,0,45,13,7,10,1,0
1089480,64,18,1,2,0,19,5,3,11,1,0
9999180,22,0,1,2,0,19,6,0,11,0,0
3584197,58,11,1,2,0,43,0,11,10,0,0
290909,43,8,1,2,0,39,12,5,13,1,0
8728205,45,11,1,2,0,33,11,7,14,1,0
3671761,29,18,1,2,1,41,27,3,14,1,0
6373332,40,1,1,2,1,40,22,1,12,0,0
8749318,21,15,0,2,1,36,10,4,14,1,0
3632655,76,18,1,2,0,26,14,12,10,1,0
9747887,40,19,1,2,0,50,14,4,14,1,0
488193,71,18,1,2,0,20,13,8,10,1,0
3021914,66,20,1,2,0,32,10,4,14,1,0
7349884,67,10,1,2,0,26,14,6,12,1,0
7109627,74,20,1,0,1,39,25,14,14,1,0
8701440,27,15,0,2,0,13,20,5,13,1,0
760470,70,6,1,2,0,44,13,3,13,1,0
6360884,65,8,1,2,1,12,14,5,11,1,0
8161703,34,2,0,2,1,11,2,2,11,0,0
6963119,72,4,1,2,1,5,28,4,13,0,0
3140751,21,2,1,2,0,49,14,2,10,0,0
8839149,38,19,1,2,0,34,14,11,14,1,0
204151,66,0,1,2,0,34,14,0,13,0,0
1213131,67,8,1,2,0,40,24,8,11,0,0
310789,27,5,1,2,0,37,25,5,10,0,0
3755934,41,12,1,2,0,5,25,3,10,1,0
4734936,31,1,1,2,1,31,0,1,10,0,0
9455042,33,20,1,2,0,39,10,10,12,1,0
7962568,28,14,1,2,1,21,0,5,13,1,0
2753015,45,9,1,2,0,21,10,3,13,1,0
7966142,41,2,1,0,0,5,3,2,13,0,0
6614108,41,4,1,1,1,45,28,4,14,0,0
5928263,42,11,0,2,0,38,6,7,11,1,0
942803,69,19,1,2,1,26,14,9,14,1,0
7200030,46,17,1,2,0,42,5,9,10,1,0
4974476,43,18,1,2,0,3,10,3,10,1,0
7998315,65,13,1,2,0,3,28,4,12,1,0
7985754,37,8,1,2,0,10,22,6,14,1,0
4710557,60,4,0,2,0,46,14,4,13,0,0
8964405,67,15,1,2,0,45,0,8,10,1,0
1623798,44,14,1,2,0,34,13,5,13,1,0
3464807,60,7,1,2,1,43,28,7,10,0,0
2062343,40,15,0,2,1,5,25,14,11,1,0
5358407,22,3,1,2,0,43,22,3,10,0,0
363970,33,9,1,2,0,27,22,9,10,0,0
7541730,23,2,1,2,0,40,25,2,10,0,0
1900932,69,11,1,2,0,33,22,5,10,1,0
1548035,39,14,1,2,1,3,0,4,13,1,0
8196352,36,19,1,2,1,9,2,13,14,1,0
3798306,42,11,1,2,1,26,16,11,14,0,0
9348360,48,12,1,2,1,23,25,12,10,0,0
5152202,78,10,1,2,0,17,6,10,12,0,0
4375780,66,3,1,1,0,42,11,3,10,0,0
9576816,45,5,1,2,0,5,10,5,14,0,0
7720372,72,6,1,2,1,37,14,6,11,0,0
6851394,48,16,1,2,0,17,19,10,14,1,0
9171033,25,2,1,2,0,30,7,2,12,0,0
7313501,77,5,1,2,0,41,2,5,10,0,0
7845861,70,7,1,2,0,43,2,4,10,1,0
6619710,28,15,1,2,0,26,6,8,13,1,0
267701,65,19,1,2,1,39,25,9,13,1,0
738257,27,3,1,0,0,50,28,3,10,0,0
6642798,65,16,1,2,1,24,0,10,10,1,0
8546539,39,2,1,2,1,4,10,2,10,0,0
5195681,53,1,0,2,1,39,2,1,14,0,0
3599124,47,2,1,2,1,40,7,2,14,0,0
5988378,24,9,1,2,0,35,22,5,14,1,0
9275527,48,14,1,2,1,42,23,12,12,1,0
4559022,63,5,1,2,1,46,20,5,11,0,0
2072765,34,4,0,2,0,21,11,4,14,0,0
2247878,42,17,1,2,0,9,17,4,12,1,0
2681415,63,1,1,2,0,19,2,1,12,0,0
2218280,34,9,1,2,0,40,2,9,11,0,0
448894,77,18,1,2,0,28,12,10,11,1,0
8802134,69,5,1,2,1,39,22,5,10,0,0
2442625,67,9,0,2,1,24,0,7,12,1,0
7921653,35,16,1,2,0,33,14,6,14,1,0
458263,50,14,1,2,0,48,28,11,13,1,0
1752237,79,4,1,2,0,33,23,4,11,0,0
6563024,34,2,1,2,0,41,11,2,13,0,0
3798306,42,11,1,2,1,26,16,11,14,0,0
3954973,58,14,0,2,0,31,22,8,12,1,0
5203541,30,17,1,2,0,37,14,8,13,1,0
6503458,55,17,1,2,0,50,14,9,13,1,0
3231341,47,6,0,2,0,41,12,6,14,0,0
5897750,76,14,1,2,0,8,6,5,11,1,0
6036428,34,7,1,2,1,25,28,6,10,1,0
1494575,69,19,1,2,0,32,11,10,11,1,0
6006286,55,5,1,2,1,13,2,3,13,1,0
2946626,77,17,1,2,1,45,13,12,14,1,0
5178562,28,9,1,2,0,32,25,9,12,0,0
7123769,47,15,1,1,0,13,28,9,12,1,0
7908473,66,0,1,2,0,48,28,0,10,0,0
9335221,72,15,1,2,0,39,2,4,10,1,0
2537374,45,6,1,2,1,23,25,3,10,1,0
1505782,49,1,1,2,1,33,20,1,14,0,0
8801912,33,16,0,2,0,25,7,9,14,1,0
909762,73,14,1,2,0,44,6,14,11,0,0
6721746,34,17,1,2,0,44,17,11,14,1,0
8001918,41,5,1,2,0,20,25,5,14,0,0
6357644,37,5,1,2,0,45,25,5,12,0,0
5524568,44,14,1,2,0,24,6,6,12,1,0
6301507,52,11,1,2,0,18,25,8,14,1,0
8791008,31,20,1,2,0,40,17,9,11,1,0
140981,36,17,1,2,1,15,2,9,12,1,0
2256811,77,4,1,2,1,9,14,4,14,0,0
2688331,68,16,1,2,0,2,5,8,11,1,0
4279399,49,4,1,2,1,34,22,4,10,0,0
4908917,41,4,1,2,1,7,0,4,13,0,0
1934502,27,18,1,0,0,46,23,5,14,1,0
4110405,22,4,1,2,1,30,0,4,10,0,0
3577693,46,4,0,2,0,47,7,4,14,0,0
4391559,52,6,1,1,0,11,13,6,13,0,0
469529,49,7,1,2,0,33,14,7,12,0,0
6208078,59,13,1,2,0,17,28,11,12,1,0
1303835,23,3,1,2,0,33,13,3,13,0,0
1903787,23,8,1,2,1,37,28,8,12,0,0
1853560,73,8,1,2,0,19,17,8,11,0,0
3763510,33,5,1,2,0,2,0,5,10,0,0
3460548,36,13,1,2,0,50,22,5,13,1,0
5131972,50,19,0,2,1,6,28,12,14,1,0
9079013,31,6,0,2,0,1,28,6,10,0,0
129457,74,2,1,1,1,0,21,2,10,0,0
4294874,69,1,1,2,0,49,0,1,12,0,0
1908338,39,3,1,2,0,38,6,3,10,0,0
7269037,69,10,1,2,0,16,2,10,12,0,0
731152,67,4,1,2,1,29,0,4,13,0,0
1905929,66,20,1,2,0,7,2,8,11,1,0
6793952,78,14,1,2,1,40,2,4,13,1,0
9017508,40,17,0,2,1,36,14,6,13,1,0
7442529,57,6,1,2,1,8,2,5,10,1,0
2399848,28,9,1,2,0,20,14,9,11,0,0
3616979,40,17,1,2,0,12,13,9,11,1,0
8496950,41,19,1,2,1,34,13,7,11,1,0
2090531,71,7,0,2,0,34,25,3,12,1,0
8886565,68,14,1,2,0,29,14,5,14,1,0
1598528,72,18,1,2,0,14,20,9,10,1,0
1039697,65,3,1,2,0,44,17,3,14,0,0
6197730,71,3,1,2,0,16,23,3,13,0,0
1369446,59,3,1,2,0,38,19,3,11,0,0
380430,23,1,0,2,0,39,6,1,11,0,0
4281870,53,1,0,2,0,5,7,1,12,0,0
3802122,54,17,1,2,1,35,22,4,10,1,0
228774,60,10,1,2,1,27,22,6,12,1,0
1140203,50,18,1,2,0,2,28,13,13,1,0
6165156,28,7,0,1,0,8,25,7,13,0,0
4057385,43,20,1,2,0,37,7,6,14,1,0
8487221,26,2,0,2,0,44,17,2,12,0,0
8400495,54,15,1,2,0,35,13,3,11,1,0
4806341,79,3,1,2,0,14,7,3,13,0,0
1074945,69,16,1,2,0,37,14,11,11,1,0
6983206,79,10,1,2,1,20,25,3,14,1,0
8549004,40,17,1,2,1,30,28,14,12,1,0
1934502,27,18,1,0,0,46,23,5,14,1,0
1509721,66,8,1,2,0,19,13,4,12,1,0
2949086,42,1,1,2,0,7,28,1,10,0,0
6360265,31,18,1,2,0,41,14,3,11,1,0
755002,59,12,1,2,0,14,1,12,10,0,0
8001918,41,5,1,2,0,20,25,5,14,0,0
4644109,52,14,1,2,0,16,22,6,14,1,0
9041615,79,2,1,2,0,32,12,2,11,0,0
3356017,52,0,1,2,1,11,25,0,14,0,0
5648251,48,2,1,2,1,27,25,2,13,0,0
5001124,46,11,1,1,1,1,10,11,11,0,0
3666346,56,12,1,2,0,39,14,12,11,0,0
7695399,49,6,1,2,1,13,10,6,11,0,0
8658313,44,2,1,2,0,40,2,2,11,0,0
2992832,63,18,1,2,1,41,28,6,14,1,0
946712,56,6,1,2,0,41,10,5,11,1,0
6732695,39,13,1,2,0,21,20,5,12,1,0
1255514,25,19,1,2,1,15,11,12,10,1,0
2304265,78,12,1,2,0,7,25,10,12,1,0
5733421,22,1,1,2,0,43,25,1,14,0,0
728304,33,11,1,2,1,16,25,5,13,1,0
3972528,38,16,1,0,1,28,2,6,12,1,0
479199,57,18,1,2,0,19,2,13,13,1,0
347930,64,5,1,2,0,39,0,5,12,0,0
9927012,43,20,1,2,0,34,28,11,13,1,0
6533070,43,16,1,2,1,22,6,6,13,1,0
3214610,65,19,0,2,0,47,10,4,12,1,0
3842749,49,4,1,2,1,28,21,4,12,0,0
568591,65,5,1,2,0,24,25,5,11,0,0
8355348,63,9,1,2,1,19,25,5,14,1,0
9119840,72,0,1,2,1,26,11,0,11,0,0
5004535,78,5,1,2,0,14,6,5,10,0,0
5787175,22,2,1,2,0,49,6,2,14,0,0
9310823,78,4,0,2,0,47,0,3,12,1,0
5463216,25,6,1,2,0,15,7,6,13,0,0
954408,28,8,1,2,1,10,0,8,13,0,0
4812262,62,3,1,1,0,30,23,3,13,0,0
7444228,43,16,1,2,0,20,21,3,13,1,0
5581770,56,12,1,1,0,37,10,8,13,1,0
9955481,57,13,1,2,0,44,0,5,10,1,0
4879862,75,2,1,1,0,14,13,2,12,0,0
4297791,54,9,1,2,0,41,14,9,12,0,0
5616951,54,13,1,2,1,41,2,12,13,1,0
5360758,50,15,0,2,1,0,0,6,11,1,0
2814802,34,18,1,2,1,2,2,12,11,1,0
2013414,55,13,1,2,1,8,20,11,14,1,0
4360408,47,19,1,2,0,29,13,6,13,1,0
6468679,60,3,1,2,1,39,25,3,13,0,0
6776301,26,17,0,2,0,6,2,11,13,1,0
3148623,52,15,1,2,1,12,13,4,12,1,0
2854227,57,3,1,2,0,5,25,3,13,0,0
9820355,62,8,1,2,0,41,23,8,10,0,0
8881776,49,13,1,2,0,2,17,13,12,0,0
9397962,58,3,0,2,0,40,25,3,14,0,0
7046794,23,7,0,2,0,18,6,6,13,1,0
3451746,34,20,1,1,0,44,2,6,10,1,0
9264415,51,10,1,2,1,37,25,10,11,0,0
874579,47,9,1,2,0,27,22,7,12,1,0
6406820,54,5,1,2,1,5,12,3,14,1,0
990424,30,18,1,2,0,4,18,13,10,1,0
2659426,43,15,1,2,0,41,2,8,14,1,0
6332739,29,14,1,2,0,26,5,9,12,1,0
8671750,23,18,1,2,0,44,25,4,11,1,0
1367163,33,4,1,2,0,16,4,4,11,0,0
9846959,34,1,1,2,0,18,14,1,10,0,0
9296631,31,19,1,2,0,40,22,11,12,1,0
1044096,72,3,1,2,0,22,14,3,10,0,0
4516990,69,9,1,2,0,30,25,9,11,0,0
831249,75,8,1,2,0,5,19,8,11,0,0
7232098,79,19,1,2,1,23,14,10,10,1,0
9961107,33,15,1,2,1,46,23,11,14,1,0
1867623,60,2,1,2,1,8,22,2,13,0,0
2598882,23,0,1,2,0,41,15,0,14,0,0
7832535,26,12,1,2,1,28,14,10,14,1,0
6758342,33,3,1,2,0,12,19,3,11,0,0
4526858,22,12,1,2,0,39,1,10,12,1,0
6197730,71,3,1,2,0,16,23,3,13,0,0
2888327,52,19,1,2,1,19,2,8,12,1,0
6654721,54,14,1,2,1,25,5,8,13,1,0
5223754,56,3,1,2,0,33,17,3,13,0,0
7779633,57,10,1,2,0,1,22,10,13,0,0
4560186,37,15,1,1,0,25,11,7,10,1,0
4620331,77,17,0,2,0,40,0,12,12,1,0
5910135,71,2,0,2,1,39,2,2,11,0,0
9034541,68,4,1,2,0,24,19,4,10,0,0
7477502,28,14,1,2,0,7,10,11,10,1,0
8697355,54,17,1,2,0,2,0,13,12,1,0
8024706,66,17,0,2,0,20,22,12,10,1,0
4630469,42,17,0,2,1,0,17,14,12,1,0
3023675,75,20,1,2,0,0,11,3,13,1,0
3797942,78,10,1,2,0,41,14,7,14,1,0
2070881,52,8,1,2,0,28,4,8,14,0,0
7068566,49,9,1,2,0,18,13,9,11,0,0
8996089,71,5,1,2,0,31,4,5,12,0,0
5090840,78,12,1,2,0,25,14,5,11,1,0
6235492,68,6,1,0,0,12,2,6,12,0,0
5124001,78,12,1,2,0,2,0,12,10,0,0
3659209,53,5,1,2,1,2,14,5,12,0,0
2890690,24,19,1,2,1,11,22,13,13,1,0
7717248,75,18,1,1,1,8,13,9,12,1,0
2073253,37,14,1,2,0,36,14,3,10,1,0
5055246,39,19,1,2,1,16,10,12,10,1,0
5479936,69,12,1,2,0,39,22,9,10,1,0
8042270,56,11,1,2,0,33,4,8,13,1,0
751530,30,8,1,2,1,24,13,6,12,1,0
654938,73,3,1,2,0,1,0,3,10,0,0
7790773,40,10,0,2,1,43,25,9,12,1,0
3199428,71,14,1,2,0,25,20,3,13,1,0
9711256,61,7,1,2,0,49,28,7,14,0,0
4950428,49,18,1,2,0,22,23,13,11,1,0
9507533,32,4,0,2,0,30,13,4,11,0,0
9035383,35,9,1,2,0,37,19,9,10,0,0
919916,66,3,1,2,0,3,13,3,13,0,0
1752237,79,4,1,2,0,33,23,4,11,0,0
6580482,48,11,1,2,0,7,6,7,10,1,0
3049346,26,5,0,2,0,17,10,3,12,1,0
8217682,67,10,1,0,1,14,7,10,10,0,0
7568594,44,13,1,2,0,21,14,11,11,1,0
6681037,56,15,1,2,0,8,20,13,12,1,0
6617263,47,17,1,1,0,17,10,3,14,1,0
996748,64,3,1,2,0,9,2,3,13,0,0
4924865,46,18,1,2,0,4,0,14,11,1,0
260350,29,15,1,2,0,20,22,11,10,1,0
3611839,55,20,1,2,0,11,2,10,12,1,0
920524,51,4,1,2,0,3,25,4,13,0,0
9311486,68,9,1,2,0,30,7,9,12,0,0
3902816,23,19,0,2,1,43,0,7,12,1,0
432658,52,13,1,2,0,38,17,13,10,0,0
5019605,76,8,1,2,0,10,23,6,12,1,0
3115639,35,14,1,2,1,48,13,14,10,0,0
9188759,55,2,1,2,0,23,5,2,11,0,0
2716709,36,9,1,2,0,5,6,9,14,0,0
6409441,44,13,1,2,0,24,22,3,11,1,0
5310074,29,4,1,2,0,26,25,4,11,0,0
9434706,30,9,1,2,0,42,11,9,13,0,0
4043791,48,18,1,2,1,2,28,13,14,1,0
4938334,73,13,1,2,1,42,28,9,10,1,0
1003219,58,1,1,2,1,15,0,1,12,0,0
